filename	label	sex	speaker	duration	condition	fold
Ses05M_impro07_F023	H	F	Ses05F	2.7	impro	5
Ses05M_impro07_F024	N	F	Ses05F	1.4	impro	5
Ses05M_impro07_F025	N	F	Ses05F	1.7	impro	5
Ses05M_impro07_F026	N	F	Ses05F	4.8	impro	5
Ses05M_impro07_F027	N	F	Ses05F	2.9	impro	5
Ses05M_impro07_F028	N	F	Ses05F	1.3	impro	5
Ses05M_impro07_F029	N	F	Ses05F	3.1	impro	5
Ses05M_impro07_F030	N	F	Ses05F	0.9	impro	5
Ses05M_impro07_F031	H	F	Ses05F	8.2	impro	5
Ses05M_impro07_F032	N	F	Ses05F	1.1	impro	5
Ses05M_impro07_F033	N	F	Ses05F	1.3	impro	5
Ses05M_impro07_F035	H	F	Ses05F	2.3	impro	5
Ses05M_impro07_F036	H	F	Ses05F	1.6	impro	5
Ses05M_impro07_F037	H	F	Ses05F	1.2	impro	5
Ses05M_impro07_F038	N	F	Ses05F	1.4	impro	5
Ses05M_impro07_F039	H	F	Ses05F	1.4	impro	5
Ses05M_impro07_F040	N	F	Ses05F	1.5	impro	5
Ses05M_impro07_F041	H	F	Ses05F	2.2	impro	5
Ses05M_impro07_F042	H	F	Ses05F	5.0	impro	5
Ses05M_impro07_F044	H	F	Ses05F	3.8	impro	5
Ses05M_impro07_F045	H	F	Ses05F	2.6	impro	5
Ses05M_impro07_M000	H	M	Ses05M	2.3	impro	5
Ses05M_impro07_M001	H	M	Ses05M	2.6	impro	5
Ses05M_impro07_M002	H	M	Ses05M	3.0	impro	5
Ses05M_impro07_M003	H	M	Ses05M	2.4	impro	5
Ses05M_impro07_M004	H	M	Ses05M	3.4	impro	5
Ses05M_impro07_M005	H	M	Ses05M	1.4	impro	5
Ses05M_impro07_M006	H	M	Ses05M	1.1	impro	5
Ses05M_impro07_M007	H	M	Ses05M	1.6	impro	5
Ses05M_impro07_M009	H	M	Ses05M	5.2	impro	5
Ses05M_impro07_M011	H	M	Ses05M	6.6	impro	5
Ses05M_impro07_M013	H	M	Ses05M	2.0	impro	5
Ses05M_impro07_M014	H	M	Ses05M	3.7	impro	5
Ses05M_impro07_M016	H	M	Ses05M	1.7	impro	5
Ses05M_impro07_M017	H	M	Ses05M	5.0	impro	5
Ses05M_impro07_M018	H	M	Ses05M	5.0	impro	5
Ses05M_impro07_M019	H	M	Ses05M	6.5	impro	5
Ses05M_impro07_M020	H	M	Ses05M	2.6	impro	5
Ses05M_impro07_M021	H	M	Ses05M	1.4	impro	5
Ses05M_impro07_M022	H	M	Ses05M	7.1	impro	5
Ses05M_impro07_M023	H	M	Ses05M	1.4	impro	5
Ses05M_impro07_M024	H	M	Ses05M	2.3	impro	5
Ses05M_impro07_M025	H	M	Ses05M	5.9	impro	5
Ses05M_impro07_M026	H	M	Ses05M	2.4	impro	5
Ses05M_impro07_M028	H	M	Ses05M	4.9	impro	5
Ses05M_impro07_M029	H	M	Ses05M	2.0	impro	5
Ses05M_impro07_M030	H	M	Ses05M	1.1	impro	5
Ses05M_impro07_M031	H	M	Ses05M	2.2	impro	5
Ses05M_impro07_M032	H	M	Ses05M	1.3	impro	5
Ses05M_impro07_M033	H	M	Ses05M	1.0	impro	5
Ses05M_impro07_M034	H	M	Ses05M	3.8	impro	5
Ses05M_impro07_M035	H	M	Ses05M	1.1	impro	5
Ses05M_impro07_M036	H	M	Ses05M	7.7	impro	5
Ses05M_impro07_M037	H	M	Ses05M	4.4	impro	5
Ses05M_impro07_M039	H	M	Ses05M	8.4	impro	5
Ses05M_impro07_M040	H	M	Ses05M	7.5	impro	5
Ses05M_impro07_M041	H	M	Ses05M	4.1	impro	5
Ses05M_impro07_M042	H	M	Ses05M	1.9	impro	5
Ses05M_impro07_M043	H	M	Ses05M	4.8	impro	5
Ses05M_impro07_M044	H	M	Ses05M	5.6	impro	5
Ses05M_impro07_M045	H	M	Ses05M	4.9	impro	5
Ses05M_impro07_M046	H	M	Ses05M	1.4	impro	5
Ses05M_impro07_M047	H	M	Ses05M	3.5	impro	5
Ses05F_impro01_F000	N	F	Ses05F	2.6	impro	5
Ses05F_impro01_F008	N	F	Ses05F	4.2	impro	5
Ses05F_impro01_F017	A	F	Ses05F	6.0	impro	5
Ses05F_impro01_F018	A	F	Ses05F	1.6	impro	5
Ses05F_impro01_F020	A	F	Ses05F	4.8	impro	5
Ses05F_impro01_M000	N	M	Ses05M	9.0	impro	5
Ses05F_impro01_M003	N	M	Ses05M	6.8	impro	5
Ses05F_impro06_F000	S	F	Ses05F	5.4	impro	5
Ses05F_impro06_F001	S	F	Ses05F	6.3	impro	5
Ses05F_impro06_F002	S	F	Ses05F	7.6	impro	5
Ses05F_impro06_F003	S	F	Ses05F	4.4	impro	5
Ses05F_impro06_F004	S	F	Ses05F	1.5	impro	5
Ses05F_impro06_F005	S	F	Ses05F	1.4	impro	5
Ses05F_impro06_F006	S	F	Ses05F	4.3	impro	5
Ses05F_impro06_F007	S	F	Ses05F	2.0	impro	5
Ses05F_impro06_F008	S	F	Ses05F	2.4	impro	5
Ses05F_impro06_F009	S	F	Ses05F	4.0	impro	5
Ses05F_impro06_F010	S	F	Ses05F	2.4	impro	5
Ses05F_impro06_F011	S	F	Ses05F	7.6	impro	5
Ses05F_impro06_F012	S	F	Ses05F	4.1	impro	5
Ses05F_impro06_F013	S	F	Ses05F	3.2	impro	5
Ses05F_impro06_F014	S	F	Ses05F	5.4	impro	5
Ses05F_impro06_F015	S	F	Ses05F	1.7	impro	5
Ses05F_impro06_F016	S	F	Ses05F	4.8	impro	5
Ses05F_impro06_F017	S	F	Ses05F	3.4	impro	5
Ses05F_impro06_F018	S	F	Ses05F	1.5	impro	5
Ses05F_impro06_F019	S	F	Ses05F	5.1	impro	5
Ses05F_impro06_F020	S	F	Ses05F	1.4	impro	5
Ses05F_impro06_F021	S	F	Ses05F	4.9	impro	5
Ses05F_impro06_F022	S	F	Ses05F	6.7	impro	5
Ses05F_impro06_F023	S	F	Ses05F	6.7	impro	5
Ses05F_impro06_F024	S	F	Ses05F	1.6	impro	5
Ses05F_impro06_F025	S	F	Ses05F	1.9	impro	5
Ses05F_impro06_F026	S	F	Ses05F	4.0	impro	5
Ses05F_impro06_F027	S	F	Ses05F	1.8	impro	5
Ses05F_impro06_F029	S	F	Ses05F	2.0	impro	5
Ses05F_impro06_M001	S	M	Ses05M	5.4	impro	5
Ses05F_impro06_M002	S	M	Ses05M	7.1	impro	5
Ses05F_impro06_M003	S	M	Ses05M	3.7	impro	5
Ses05F_impro06_M004	S	M	Ses05M	3.6	impro	5
Ses05F_impro06_M005	S	M	Ses05M	2.8	impro	5
Ses05F_impro06_M006	S	M	Ses05M	1.4	impro	5
Ses05F_impro06_M007	S	M	Ses05M	1.8	impro	5
Ses05F_impro06_M008	S	M	Ses05M	6.6	impro	5
Ses05F_impro06_M009	S	M	Ses05M	1.5	impro	5
Ses05F_impro06_M010	N	M	Ses05M	2.6	impro	5
Ses05F_impro06_M011	S	M	Ses05M	2.2	impro	5
Ses05F_impro06_M012	N	M	Ses05M	2.6	impro	5
Ses05F_impro06_M013	N	M	Ses05M	1.7	impro	5
Ses05F_impro06_M014	S	M	Ses05M	4.7	impro	5
Ses05F_impro06_M017	N	M	Ses05M	2.9	impro	5
Ses05F_impro06_M018	N	M	Ses05M	2.7	impro	5
Ses05F_impro06_M019	N	M	Ses05M	1.8	impro	5
Ses05F_impro06_M020	S	M	Ses05M	5.7	impro	5
Ses05F_impro06_M021	N	M	Ses05M	1.6	impro	5
Ses05F_impro06_M022	N	M	Ses05M	12.8	impro	5
Ses05F_impro06_M023	N	M	Ses05M	2.1	impro	5
Ses05F_impro06_M024	N	M	Ses05M	2.0	impro	5
Ses05F_impro06_M025	N	M	Ses05M	11.4	impro	5
Ses05M_script03_1_F001	H	F	Ses05F	3.4	script	5
Ses05M_script03_1_F002	H	F	Ses05F	2.4	script	5
Ses05M_script03_1_F003	H	F	Ses05F	2.3	script	5
Ses05M_script03_1_F004	H	F	Ses05F	2.8	script	5
Ses05M_script03_1_F005	H	F	Ses05F	2.7	script	5
Ses05M_script03_1_F011	N	F	Ses05F	3.0	script	5
Ses05M_script03_1_F012	N	F	Ses05F	1.9	script	5
Ses05M_script03_1_F013	N	F	Ses05F	3.0	script	5
Ses05M_script03_1_F015	N	F	Ses05F	3.7	script	5
Ses05M_script03_1_F017	N	F	Ses05F	4.0	script	5
Ses05M_script03_1_F020	N	F	Ses05F	2.8	script	5
Ses05M_script03_1_F024	H	F	Ses05F	6.1	script	5
Ses05M_script03_1_F026	H	F	Ses05F	4.9	script	5
Ses05M_script03_1_F031	N	F	Ses05F	2.0	script	5
Ses05M_script03_1_M001	H	M	Ses05M	1.8	script	5
Ses05M_script03_1_M003	N	M	Ses05M	3.0	script	5
Ses05M_script03_1_M004	H	M	Ses05M	2.1	script	5
Ses05M_script03_1_M006	H	M	Ses05M	2.9	script	5
Ses05M_script03_1_M007	H	M	Ses05M	2.5	script	5
Ses05M_script03_1_M008	H	M	Ses05M	4.6	script	5
Ses05M_script03_1_M009	H	M	Ses05M	3.9	script	5
Ses05M_script03_1_M010	H	M	Ses05M	2.2	script	5
Ses05M_script03_1_M011	H	M	Ses05M	3.5	script	5
Ses05M_script03_1_M012	H	M	Ses05M	10.7	script	5
Ses05M_script03_1_M013	H	M	Ses05M	3.8	script	5
Ses05M_script03_1_M014	H	M	Ses05M	11.3	script	5
Ses05M_script03_1_M015	H	M	Ses05M	7.3	script	5
Ses05M_script03_1_M016	H	M	Ses05M	3.3	script	5
Ses05M_script03_1_M018	H	M	Ses05M	3.7	script	5
Ses05M_script03_1_M020	H	M	Ses05M	3.0	script	5
Ses05M_script03_1_M021	H	M	Ses05M	6.6	script	5
Ses05M_script03_1_M022	H	M	Ses05M	17.4	script	5
Ses05M_script03_1_M023	H	M	Ses05M	6.6	script	5
Ses05M_script03_1_M024	H	M	Ses05M	12.6	script	5
Ses05M_script03_1_M025	H	M	Ses05M	5.4	script	5
Ses05M_script03_1_M026	H	M	Ses05M	4.3	script	5
Ses05M_script03_1_M027	H	M	Ses05M	2.4	script	5
Ses05M_script03_1_M028	H	M	Ses05M	2.5	script	5
Ses05M_script03_1_M029	H	M	Ses05M	6.9	script	5
Ses05M_script03_1_M030	H	M	Ses05M	5.3	script	5
Ses05M_script03_1_M031	H	M	Ses05M	2.7	script	5
Ses05M_script03_1_M032	H	M	Ses05M	3.2	script	5
Ses05M_script03_1_M033	H	M	Ses05M	2.5	script	5
Ses05F_impro07_F000	H	F	Ses05F	1.9	impro	5
Ses05F_impro07_F001	H	F	Ses05F	2.8	impro	5
Ses05F_impro07_F002	H	F	Ses05F	1.0	impro	5
Ses05F_impro07_F003	H	F	Ses05F	1.5	impro	5
Ses05F_impro07_F004	H	F	Ses05F	1.1	impro	5
Ses05F_impro07_F005	H	F	Ses05F	1.7	impro	5
Ses05F_impro07_F006	H	F	Ses05F	2.3	impro	5
Ses05F_impro07_F007	N	F	Ses05F	3.8	impro	5
Ses05F_impro07_F008	H	F	Ses05F	5.0	impro	5
Ses05F_impro07_F011	H	F	Ses05F	3.1	impro	5
Ses05F_impro07_F012	H	F	Ses05F	4.1	impro	5
Ses05F_impro07_F013	H	F	Ses05F	4.3	impro	5
Ses05F_impro07_F014	H	F	Ses05F	2.5	impro	5
Ses05F_impro07_F015	H	F	Ses05F	1.4	impro	5
Ses05F_impro07_F016	H	F	Ses05F	2.7	impro	5
Ses05F_impro07_F017	H	F	Ses05F	1.2	impro	5
Ses05F_impro07_F021	H	F	Ses05F	3.2	impro	5
Ses05F_impro07_F023	H	F	Ses05F	4.2	impro	5
Ses05F_impro07_F024	H	F	Ses05F	2.1	impro	5
Ses05F_impro07_F025	H	F	Ses05F	2.3	impro	5
Ses05F_impro07_F026	H	F	Ses05F	1.2	impro	5
Ses05F_impro07_F027	H	F	Ses05F	1.5	impro	5
Ses05F_impro07_F028	H	F	Ses05F	4.1	impro	5
Ses05F_impro07_F029	H	F	Ses05F	3.4	impro	5
Ses05F_impro07_F030	H	F	Ses05F	2.2	impro	5
Ses05F_impro07_F031	H	F	Ses05F	2.2	impro	5
Ses05F_impro07_F032	H	F	Ses05F	2.9	impro	5
Ses05F_impro07_F033	H	F	Ses05F	1.9	impro	5
Ses05F_impro07_F034	H	F	Ses05F	1.2	impro	5
Ses05F_impro07_F035	H	F	Ses05F	2.9	impro	5
Ses05F_impro07_F036	H	F	Ses05F	1.4	impro	5
Ses05F_impro07_F037	H	F	Ses05F	1.1	impro	5
Ses05F_impro07_F038	H	F	Ses05F	1.9	impro	5
Ses05F_impro07_F039	H	F	Ses05F	1.2	impro	5
Ses05F_impro07_M000	H	M	Ses05M	1.1	impro	5
Ses05F_impro07_M001	H	M	Ses05M	2.9	impro	5
Ses05F_impro07_M002	H	M	Ses05M	2.2	impro	5
Ses05F_impro07_M003	H	M	Ses05M	1.9	impro	5
Ses05F_impro07_M004	H	M	Ses05M	3.3	impro	5
Ses05F_impro07_M005	H	M	Ses05M	2.2	impro	5
Ses05F_impro07_M006	H	M	Ses05M	4.8	impro	5
Ses05F_impro07_M007	H	M	Ses05M	4.2	impro	5
Ses05F_impro07_M008	H	M	Ses05M	2.5	impro	5
Ses05F_impro07_M009	H	M	Ses05M	7.7	impro	5
Ses05F_impro07_M011	H	M	Ses05M	5.2	impro	5
Ses05F_impro07_M012	H	M	Ses05M	2.7	impro	5
Ses05F_impro07_M013	H	M	Ses05M	2.6	impro	5
Ses05F_impro07_M014	H	M	Ses05M	4.2	impro	5
Ses05F_impro07_M015	H	M	Ses05M	7.5	impro	5
Ses05F_impro07_M016	H	M	Ses05M	5.1	impro	5
Ses05F_impro07_M017	H	M	Ses05M	2.5	impro	5
Ses05F_impro07_M018	H	M	Ses05M	6.6	impro	5
Ses05F_impro07_M019	H	M	Ses05M	0.9	impro	5
Ses05F_impro07_M020	H	M	Ses05M	6.0	impro	5
Ses05F_impro07_M021	H	M	Ses05M	3.7	impro	5
Ses05F_impro07_M024	H	M	Ses05M	3.7	impro	5
Ses05F_impro07_M025	H	M	Ses05M	6.1	impro	5
Ses05F_impro07_M026	H	M	Ses05M	2.7	impro	5
Ses05F_impro07_M027	H	M	Ses05M	3.5	impro	5
Ses05F_impro07_M029	H	M	Ses05M	5.7	impro	5
Ses05F_impro07_M030	H	M	Ses05M	10.5	impro	5
Ses05F_impro07_M031	H	M	Ses05M	1.5	impro	5
Ses05F_impro07_M032	H	M	Ses05M	6.4	impro	5
Ses05F_impro07_M033	H	M	Ses05M	1.5	impro	5
Ses05F_impro07_M034	H	M	Ses05M	1.9	impro	5
Ses05F_impro07_M035	H	M	Ses05M	3.4	impro	5
Ses05F_impro07_M036	H	M	Ses05M	6.3	impro	5
Ses05M_impro08_F005	N	F	Ses05F	3.2	impro	5
Ses05M_impro08_F006	N	F	Ses05F	5.4	impro	5
Ses05M_impro08_F007	N	F	Ses05F	1.2	impro	5
Ses05M_impro08_F008	N	F	Ses05F	1.6	impro	5
Ses05M_impro08_F009	N	F	Ses05F	3.8	impro	5
Ses05M_impro08_F011	N	F	Ses05F	7.1	impro	5
Ses05M_impro08_F012	N	F	Ses05F	1.4	impro	5
Ses05M_impro08_F013	N	F	Ses05F	1.1	impro	5
Ses05M_impro08_F014	N	F	Ses05F	1.3	impro	5
Ses05M_impro08_F015	N	F	Ses05F	1.0	impro	5
Ses05M_impro08_F016	N	F	Ses05F	1.3	impro	5
Ses05M_impro08_F017	N	F	Ses05F	5.6	impro	5
Ses05M_impro08_F018	N	F	Ses05F	2.3	impro	5
Ses05M_impro08_F019	N	F	Ses05F	3.4	impro	5
Ses05M_impro08_F022	H	F	Ses05F	14.5	impro	5
Ses05M_impro08_F025	H	F	Ses05F	2.6	impro	5
Ses05M_impro08_F026	H	F	Ses05F	6.9	impro	5
Ses05M_impro08_F027	H	F	Ses05F	5.7	impro	5
Ses05M_impro08_F028	H	F	Ses05F	1.7	impro	5
Ses05M_impro08_M000	N	M	Ses05M	2.6	impro	5
Ses05M_impro08_M001	N	M	Ses05M	2.5	impro	5
Ses05M_impro08_M002	N	M	Ses05M	1.7	impro	5
Ses05M_impro08_M003	N	M	Ses05M	1.0	impro	5
Ses05M_impro08_M004	N	M	Ses05M	2.2	impro	5
Ses05M_impro08_M005	N	M	Ses05M	2.6	impro	5
Ses05M_impro08_M006	N	M	Ses05M	6.5	impro	5
Ses05M_impro08_M007	N	M	Ses05M	3.7	impro	5
Ses05M_impro08_M008	N	M	Ses05M	7.8	impro	5
Ses05M_impro08_M009	N	M	Ses05M	10.5	impro	5
Ses05M_impro08_M010	N	M	Ses05M	6.0	impro	5
Ses05M_impro08_M011	N	M	Ses05M	9.3	impro	5
Ses05M_impro08_M012	N	M	Ses05M	4.1	impro	5
Ses05M_impro08_M013	N	M	Ses05M	3.2	impro	5
Ses05M_impro08_M014	N	M	Ses05M	6.3	impro	5
Ses05M_impro08_M015	N	M	Ses05M	1.1	impro	5
Ses05M_impro08_M016	N	M	Ses05M	2.2	impro	5
Ses05M_impro08_M017	N	M	Ses05M	9.7	impro	5
Ses05M_impro08_M018	N	M	Ses05M	2.8	impro	5
Ses05M_impro08_M019	N	M	Ses05M	11.6	impro	5
Ses05M_impro08_M020	N	M	Ses05M	7.0	impro	5
Ses05M_impro08_M021	N	M	Ses05M	5.8	impro	5
Ses05M_impro08_M022	N	M	Ses05M	1.9	impro	5
Ses05M_impro08_M023	N	M	Ses05M	3.0	impro	5
Ses05M_impro08_M024	N	M	Ses05M	2.2	impro	5
Ses05M_impro08_M025	N	M	Ses05M	6.7	impro	5
Ses05M_impro08_M026	H	M	Ses05M	6.9	impro	5
Ses05M_impro08_M027	N	M	Ses05M	3.1	impro	5
Ses05M_impro08_M028	H	M	Ses05M	1.7	impro	5
Ses05F_script03_1_F005	H	F	Ses05F	2.9	script	5
Ses05F_script03_1_F006	H	F	Ses05F	2.0	script	5
Ses05F_script03_1_F007	H	F	Ses05F	2.8	script	5
Ses05F_script03_1_F010	N	F	Ses05F	3.1	script	5
Ses05F_script03_1_F011	N	F	Ses05F	2.1	script	5
Ses05F_script03_1_F013	N	F	Ses05F	1.5	script	5
Ses05F_script03_1_F015	N	F	Ses05F	5.1	script	5
Ses05F_script03_1_F019	N	F	Ses05F	3.5	script	5
Ses05F_script03_1_F025	H	F	Ses05F	6.1	script	5
Ses05F_script03_1_F030	H	F	Ses05F	6.4	script	5
Ses05F_script03_1_F031	H	F	Ses05F	4.7	script	5
Ses05F_script03_1_F033	N	F	Ses05F	1.7	script	5
Ses05F_script03_1_M000	H	M	Ses05M	2.3	script	5
Ses05F_script03_1_M001	H	M	Ses05M	2.1	script	5
Ses05F_script03_1_M005	H	M	Ses05M	7.7	script	5
Ses05F_script03_1_M007	H	M	Ses05M	2.1	script	5
Ses05F_script03_1_M011	H	M	Ses05M	8.2	script	5
Ses05F_script03_1_M013	H	M	Ses05M	14.8	script	5
Ses05F_script03_1_M014	H	M	Ses05M	3.8	script	5
Ses05F_script03_1_M015	H	M	Ses05M	1.5	script	5
Ses05F_script03_1_M016	H	M	Ses05M	4.1	script	5
Ses05F_script03_1_M017	H	M	Ses05M	2.5	script	5
Ses05F_script03_1_M018	H	M	Ses05M	2.2	script	5
Ses05F_script03_1_M019	H	M	Ses05M	6.1	script	5
Ses05F_script03_1_M020	H	M	Ses05M	9.6	script	5
Ses05F_script03_1_M021	H	M	Ses05M	9.0	script	5
Ses05F_script03_1_M022	H	M	Ses05M	6.7	script	5
Ses05F_script03_1_M024	H	M	Ses05M	4.2	script	5
Ses05F_script03_1_M025	H	M	Ses05M	4.9	script	5
Ses05F_script03_1_M026	H	M	Ses05M	2.6	script	5
Ses05F_script03_1_M027	H	M	Ses05M	2.0	script	5
Ses05F_script03_1_M028	H	M	Ses05M	7.0	script	5
Ses05F_script03_1_M029	H	M	Ses05M	4.1	script	5
Ses05F_script03_1_M030	N	M	Ses05M	2.1	script	5
Ses05F_script03_1_M031	H	M	Ses05M	3.0	script	5
Ses05F_script03_1_M032	H	M	Ses05M	2.7	script	5
Ses05F_script03_1_M033	H	M	Ses05M	8.0	script	5
Ses05M_impro01_F000	N	F	Ses05F	1.6	impro	5
Ses05M_impro01_F001	N	F	Ses05F	9.3	impro	5
Ses05M_impro01_F002	N	F	Ses05F	3.9	impro	5
Ses05M_impro01_F003	N	F	Ses05F	2.8	impro	5
Ses05M_impro01_F004	N	F	Ses05F	7.1	impro	5
Ses05M_impro01_F006	N	F	Ses05F	10.8	impro	5
Ses05M_impro01_F009	N	F	Ses05F	1.4	impro	5
Ses05M_impro01_F012	N	F	Ses05F	3.6	impro	5
Ses05M_impro01_F021	A	F	Ses05F	4.5	impro	5
Ses05M_impro01_F023	A	F	Ses05F	4.3	impro	5
Ses05M_impro01_M005	A	M	Ses05M	3.6	impro	5
Ses05M_impro01_M015	A	M	Ses05M	4.7	impro	5
Ses05M_impro06_F002	S	F	Ses05F	2.6	impro	5
Ses05M_impro06_F003	S	F	Ses05F	1.7	impro	5
Ses05M_impro06_F004	S	F	Ses05F	1.7	impro	5
Ses05M_impro06_F005	S	F	Ses05F	2.0	impro	5
Ses05M_impro06_F006	S	F	Ses05F	2.1	impro	5
Ses05M_impro06_F007	S	F	Ses05F	2.0	impro	5
Ses05M_impro06_F008	S	F	Ses05F	7.1	impro	5
Ses05M_impro06_F009	S	F	Ses05F	4.5	impro	5
Ses05M_impro06_F010	S	F	Ses05F	3.1	impro	5
Ses05M_impro06_M000	S	M	Ses05M	4.0	impro	5
Ses05M_impro06_M001	S	M	Ses05M	5.6	impro	5
Ses05M_impro06_M002	S	M	Ses05M	6.2	impro	5
Ses05M_impro06_M003	S	M	Ses05M	10.7	impro	5
Ses05M_impro06_M004	S	M	Ses05M	13.4	impro	5
Ses05M_impro06_M005	S	M	Ses05M	7.0	impro	5
Ses05M_impro06_M006	S	M	Ses05M	9.9	impro	5
Ses05M_impro06_M007	S	M	Ses05M	5.9	impro	5
Ses05M_impro06_M008	S	M	Ses05M	8.4	impro	5
Ses05M_impro06_M009	S	M	Ses05M	7.6	impro	5
Ses05M_impro06_M010	S	M	Ses05M	13.7	impro	5
Ses05M_impro06_M011	S	M	Ses05M	12.4	impro	5
Ses05M_impro06_M012	S	M	Ses05M	7.0	impro	5
Ses05M_impro06_M013	S	M	Ses05M	10.1	impro	5
Ses05M_impro06_M014	S	M	Ses05M	7.5	impro	5
Ses05M_impro06_M017	S	M	Ses05M	3.4	impro	5
Ses05M_impro06_M018	S	M	Ses05M	10.7	impro	5
Ses05M_impro06_M019	S	M	Ses05M	2.5	impro	5
Ses05M_impro06_M020	S	M	Ses05M	2.1	impro	5
Ses05F_script02_1_F000	N	F	Ses05F	1.8	script	5
Ses05F_script02_1_F001	N	F	Ses05F	1.9	script	5
Ses05F_script02_1_F005	N	F	Ses05F	1.1	script	5
Ses05F_script02_1_F007	N	F	Ses05F	2.5	script	5
Ses05F_script02_1_F011	N	F	Ses05F	2.3	script	5
Ses05F_script02_1_F012	N	F	Ses05F	2.1	script	5
Ses05F_script02_1_F015	N	F	Ses05F	1.9	script	5
Ses05F_script02_1_F016	N	F	Ses05F	1.4	script	5
Ses05F_script02_1_M000	H	M	Ses05M	9.3	script	5
Ses05F_script02_1_M001	H	M	Ses05M	6.4	script	5
Ses05F_script02_1_M002	H	M	Ses05M	14.2	script	5
Ses05F_script02_1_M003	H	M	Ses05M	7.0	script	5
Ses05F_script02_1_M009	H	M	Ses05M	8.8	script	5
Ses05F_script02_1_M010	H	M	Ses05M	11.4	script	5
Ses05F_script02_1_M011	H	M	Ses05M	8.6	script	5
Ses05F_script02_1_M012	H	M	Ses05M	1.9	script	5
Ses05F_script02_1_M014	H	M	Ses05M	1.4	script	5
Ses05F_script02_1_M018	H	M	Ses05M	7.2	script	5
Ses05F_script02_1_M019	H	M	Ses05M	9.5	script	5
Ses05F_script02_1_M020	H	M	Ses05M	12.4	script	5
Ses05F_script02_1_M021	H	M	Ses05M	4.9	script	5
Ses05F_script02_1_M023	H	M	Ses05M	9.2	script	5
Ses05F_script02_1_M024	H	M	Ses05M	8.2	script	5
Ses05F_script02_1_M029	H	M	Ses05M	7.1	script	5
Ses05F_script02_1_M030	H	M	Ses05M	7.9	script	5
Ses05F_script02_1_M031	H	M	Ses05M	15.7	script	5
Ses05F_script02_1_M032	H	M	Ses05M	10.7	script	5
Ses05F_script02_1_M033	H	M	Ses05M	29.0	script	5
Ses05F_script02_1_M034	H	M	Ses05M	4.3	script	5
Ses05M_script01_1_F000	S	F	Ses05F	4.2	script	5
Ses05M_script01_1_F001	S	F	Ses05F	6.0	script	5
Ses05M_script01_1_F004	S	F	Ses05F	2.2	script	5
Ses05M_script01_1_F005	S	F	Ses05F	1.7	script	5
Ses05M_script01_1_F014	A	F	Ses05F	6.7	script	5
Ses05M_script01_1_F018	A	F	Ses05F	3.8	script	5
Ses05M_script01_1_F021	A	F	Ses05F	3.3	script	5
Ses05M_script01_1_F022	A	F	Ses05F	15.1	script	5
Ses05M_script01_1_F023	N	F	Ses05F	3.4	script	5
Ses05M_script01_1_F024	N	F	Ses05F	2.6	script	5
Ses05M_script01_1_F025	N	F	Ses05F	6.4	script	5
Ses05M_script01_1_F026	N	F	Ses05F	3.5	script	5
Ses05M_script01_1_F032	A	F	Ses05F	1.8	script	5
Ses05M_script01_1_F035	A	F	Ses05F	6.1	script	5
Ses05M_script01_1_F036	A	F	Ses05F	2.5	script	5
Ses05M_script01_1_M004	S	M	Ses05M	4.1	script	5
Ses05M_script01_1_M011	A	M	Ses05M	11.1	script	5
Ses05M_script01_1_M013	A	M	Ses05M	5.7	script	5
Ses05M_script01_1_M016	N	M	Ses05M	1.4	script	5
Ses05M_script01_1_M017	N	M	Ses05M	2.9	script	5
Ses05M_script01_1_M020	A	M	Ses05M	2.8	script	5
Ses05M_script01_1_M021	A	M	Ses05M	6.4	script	5
Ses05M_script01_1_M022	A	M	Ses05M	8.6	script	5
Ses05M_script01_1_M023	A	M	Ses05M	2.2	script	5
Ses05M_script01_1_M025	A	M	Ses05M	2.0	script	5
Ses05M_script01_1_M028	A	M	Ses05M	3.0	script	5
Ses05M_script01_1_M032	A	M	Ses05M	12.1	script	5
Ses05M_script01_1_M033	A	M	Ses05M	4.6	script	5
Ses05M_script01_1_M034	A	M	Ses05M	4.2	script	5
Ses05M_script01_1_M035	A	M	Ses05M	5.1	script	5
Ses05M_script01_1_M036	A	M	Ses05M	2.3	script	5
Ses05M_script01_1_M037	A	M	Ses05M	3.9	script	5
Ses05F_script02_2_F005	A	F	Ses05F	5.6	script	5
Ses05F_script02_2_F013	S	F	Ses05F	11.7	script	5
Ses05F_script02_2_F014	S	F	Ses05F	24.1	script	5
Ses05F_script02_2_F015	H	F	Ses05F	10.5	script	5
Ses05F_script02_2_F016	S	F	Ses05F	6.0	script	5
Ses05F_script02_2_F017	S	F	Ses05F	6.0	script	5
Ses05F_script02_2_F018	S	F	Ses05F	1.8	script	5
Ses05F_script02_2_F019	S	F	Ses05F	1.8	script	5
Ses05F_script02_2_F025	S	F	Ses05F	5.0	script	5
Ses05F_script02_2_F026	S	F	Ses05F	5.3	script	5
Ses05F_script02_2_F027	S	F	Ses05F	4.4	script	5
Ses05F_script02_2_F028	S	F	Ses05F	19.3	script	5
Ses05F_script02_2_F029	S	F	Ses05F	2.0	script	5
Ses05F_script02_2_F030	S	F	Ses05F	7.6	script	5
Ses05F_script02_2_F032	S	F	Ses05F	16.5	script	5
Ses05F_script02_2_F033	H	F	Ses05F	6.9	script	5
Ses05F_script02_2_F034	H	F	Ses05F	9.9	script	5
Ses05F_script02_2_F037	H	F	Ses05F	5.9	script	5
